date,energy
2021-04-30,180.101
2021-05-01,190.613
2021-05-02,94.489
2021-05-03,71.78399999999999
2021-05-04,235.09
2021-05-05,185.149
2021-05-06,257.826
2021-05-07,222.666
2021-05-08,247.835
2021-05-09,219.326
2021-05-10,35.127
2021-05-11,166.352
2021-05-12,184.302
2021-05-13,157.62800000000001
2021-05-14,305.138
2021-05-15,240.024
2021-05-16,170.798
2021-05-17,76.63
2021-05-18,166.069
2021-05-19,255.594
2021-05-20,259.759
2021-05-21,338.808
2021-05-22,204.43
2021-05-23,198.333
2021-05-24,238.338
2021-05-25,258.944
2021-05-26,271.787
2021-05-27,380.084
2021-05-28,278.13599999999997
2021-05-29,223.01600000000002
2021-05-30,86.635
2021-05-31,179.701
2021-06-01,169.678
2021-06-02,222.034
2021-06-03,239.749
2021-06-04,259.348
2021-06-05,188.256
2021-06-06,210.52599999999998
2021-06-07,194.648
2021-06-08,224.028
2021-06-09,208.045
2021-06-10,277.454
2021-06-11,353.702
2021-06-12,431.021
2021-06-13,207.95
2021-06-14,245.987
2021-06-15,393.68
2021-06-16,298.09499999999997
2021-06-17,235.446
2021-06-18,354.49399999999997
2021-06-19,344.925
2021-06-20,297.744
2021-06-21,252.548
2021-06-22,292.94100000000003
2021-06-23,283.368
2021-06-24,301.497
2021-06-25,350.382
2021-06-26,236.663
2021-06-27,301.488
2021-06-28,192.11
2021-06-29,312.503
2021-06-30,297.302
2021-07-01,214.862
2021-07-02,322.389
2021-07-03,409.854
2021-07-04,204.594
2021-07-05,267.119
2021-07-06,303.364
2021-07-07,397.55400000000003
2021-07-08,310.609
2021-07-09,365.328
2021-07-10,338.425
2021-07-11,327.378
2021-07-12,217.103
2021-07-13,247.253
2021-07-14,344.003
2021-07-15,379.534
2021-07-16,438.651
2021-07-17,471.49
2021-07-18,531.647
2021-07-19,374.514
2021-07-20,438.954
2021-07-21,388.58299999999997
2021-07-22,351.303
2021-07-23,390.2
2021-07-24,505.747
2021-07-25,382.573
2021-07-26,321.565
2021-07-27,339.871
2021-07-28,246.455
2021-07-29,319.429
2021-07-30,324.43
2021-07-31,273.307
2021-08-01,311.504
2021-08-02,240.326
2021-08-03,319.486
2021-08-04,277.903
2021-08-05,253.176
2021-08-06,503.891
2021-08-07,355.188
2021-08-08,221.304
2021-08-09,244.227
2021-08-10,258.804
2021-08-11,267.051
2021-08-12,447.48199999999997
2021-08-13,235.118
2021-08-14,348.88599999999997
2021-08-15,304.754
2021-08-16,251.025
2021-08-17,268.918
2021-08-18,336.415
2021-08-19,367.305
2021-08-20,409.95
2021-08-21,428.898
2021-08-22,294.787
2021-08-23,316.065
2021-08-24,375.42900000000003
2021-08-25,413.23
2021-08-26,251.477
2021-08-27,335.67
2021-08-28,420.272
2021-08-29,385.706
2021-08-30,188.924
2021-08-31,320.813
2021-09-01,330.733
2021-09-02,395.002
2021-09-03,316.672
2021-09-04,377.412
2021-09-05,237.561
2021-09-06,282.982
2021-09-07,283.207
2021-09-08,326.775
2021-09-09,300.285
2021-09-10,448.537
2021-09-11,335.086
2021-09-12,326.323
2021-09-13,278.136
2021-09-14,390.46
2021-09-15,324.189
2021-09-16,286.787
2021-09-17,360.95300000000003
2021-09-18,442.585
2021-09-19,254.512
2021-09-20,422.83799999999997
2021-09-21,404.765
2021-09-22,302.043
2021-09-23,248.843
2021-09-24,375.601
2021-09-25,292.176
2021-09-26,309.905
2021-09-27,230.642
2021-09-28,232.957
2021-09-29,291.564
2021-09-30,266.856
2021-10-01,355.003
2021-10-02,357.363
2021-10-03,269.647
2021-10-04,233.09300000000002
2021-10-05,304.323
2021-10-06,356.259
2021-10-07,321.947
2021-10-08,314.791
2021-10-09,279.443
2021-10-10,274.134
2021-10-11,318.048
2021-10-12,307.487
2021-10-13,250.329
2021-10-14,378.534
2021-10-15,432.35699999999997
2021-10-16,489.26800000000003
2021-10-17,326.35
2021-10-18,428.8
2021-10-19,279.522
2021-10-20,358.348
2021-10-21,402.89099999999996
2021-10-22,339.51
2021-10-23,304.295
2021-10-24,183.087
2021-10-25,300.484
2021-10-26,319.617
2021-10-27,274.74
2021-10-28,342.396
2021-10-29,318.337
2021-10-30,271.849
2021-10-31,173.265
2021-11-01,219.597
2021-11-02,313.976
2021-11-03,271.808
2021-11-04,378.38
2021-11-05,387.905
2021-11-06,281.193
2021-11-07,377.669
2021-11-08,215.072
2021-11-09,272.466
2021-11-10,325.606
2021-11-11,269.743
2021-11-12,386.032
2021-11-13,317.476
2021-11-14,290.477
2021-11-15,293.644
2021-11-16,325.959
2021-11-17,309.385
2021-11-18,443.207
2021-11-19,356.836
2021-11-20,363.234
2021-11-21,369.595
2021-11-22,319.09499999999997
2021-11-23,320.551
2021-11-24,229.207
2021-11-25,123.851
2021-11-26,271.067
2021-11-27,203.999
2021-11-28,275.529
2021-11-29,280.653
2021-11-30,209.82
2021-12-01,280.09000000000003
2021-12-02,380.878
2021-12-03,333.849
2021-12-04,475.337
2021-12-05,201.193
2021-12-06,269.223
2021-12-07,290.688
2021-12-08,234.449
2021-12-09,304.018
2021-12-10,378.434
2021-12-11,374.923
2021-12-12,394.813
2021-12-13,282.788
2021-12-14,366.102
2021-12-15,218.56199999999998
2021-12-16,490.64099999999996
2021-12-17,336.814
2021-12-18,368.48199999999997
2021-12-19,258.88
2021-12-20,308.397
2021-12-21,358.638
2021-12-22,357.747
2021-12-23,225.727
2021-12-24,94.747
2021-12-25,223.79399999999998
2021-12-26,170.814
2021-12-27,252.579
2021-12-28,236.852
2021-12-29,320.943
2021-12-30,242.844
2021-12-31,179.949
2022-01-01,121.937
2022-01-02,261.85
2022-01-03,220.058
2022-01-04,198.097
2022-01-05,410.371
2022-01-06,147.473
2022-01-07,308.027
2022-01-08,366.58299999999997
2022-01-09,294.54200000000003
2022-01-10,296.2
2022-01-11,355.725
2022-01-12,474.208
2022-01-13,411.584
2022-01-14,314.157
2022-01-15,406.935
2022-01-16,402.636
2022-01-17,225.374
2022-01-18,399.609
2022-01-19,269.739
2022-01-20,388.146
2022-01-21,465.01
2022-01-22,449.44100000000003
2022-01-23,286.078
2022-01-24,291.94
2022-01-25,293.496
2022-01-26,279.279
2022-01-27,502.125
2022-01-28,341.498
2022-01-29,462.029
2022-01-30,472.962
2022-01-31,313.83299999999997
2022-02-01,327.139
2022-02-02,119.86800000000001
2022-02-03,440.05899999999997
2022-02-04,393.906
2022-02-05,400.275
2022-02-06,327.919
2022-02-07,300.213
2022-02-08,383.744
2022-02-09,271.565
2022-02-10,324.463
2022-02-11,433.44
2022-02-12,475.364
2022-02-13,240.079
2022-02-14,272.339
2022-02-15,447.66
2022-02-16,282.978
2022-02-17,347.329
2022-02-18,291.209
2022-02-19,323.573
2022-02-20,311.289
2022-02-21,165.303
2022-02-22,227.514
2022-02-23,175.381
2022-02-24,381.094
2022-02-25,369.646
2022-02-26,393.677
2022-02-27,453.5
2022-02-28,342.738
2022-03-01,474.106
2022-03-02,239.3
2022-03-03,489.86199999999997
2022-03-04,411.736
2022-03-05,312.078
2022-03-06,217.26100000000002
2022-03-07,466.398
2022-03-08,382.957
2022-03-09,320.901
2022-03-10,515.126
2022-03-11,522.005
2022-03-12,558.889
2022-03-13,356.57800000000003
2022-03-14,406.747
2022-03-15,307.588
2022-03-16,297.647
2022-03-17,269.192
2022-03-18,568.365
2022-03-19,580.385
2022-03-20,380.468
2022-03-21,288.8
2022-03-22,308.543
2022-03-23,339.702
2022-03-24,489.646
2022-03-25,316.093
2022-03-26,547.7860000000001
2022-03-27,301.374
2022-03-28,307.404
2022-03-29,393.585
2022-03-30,355.923
2022-03-31,412.812
2022-04-01,399.783
2022-04-02,538.779
2022-04-03,255.975
2022-04-04,452.154
2022-04-05,259.661
2022-04-06,392.299
2022-04-07,459.462
2022-04-08,442.515
2022-04-09,580.967
2022-04-10,338.102
2022-04-11,539.256
2022-04-12,367.894
2022-04-13,474.185
2022-04-14,392.618
2022-04-15,516.54
2022-04-16,397.37
2022-04-17,350.797
2022-04-18,581.5070000000001
2022-04-19,441.423
2022-04-20,344.20799999999997
2022-04-21,527.991
2022-04-22,345.124
2022-04-23,383.798
2022-04-24,298.255
2022-04-25,429.35
2022-04-26,512.557
2022-04-27,456.418
2022-04-28,395.344
2022-04-29,405.681
2022-04-30,489.883
2022-05-01,416.09
2022-05-02,358.131
2022-05-03,480.343
2022-05-04,343.574
2022-05-05,401.928
2022-05-06,609.761
2022-05-07,406.093
2022-05-08,480.798
2022-05-09,470.538
2022-05-10,430.276
2022-05-11,410.615
2022-05-12,394.005
2022-05-13,710.5600000000001
2022-05-14,395.798
2022-05-15,368.067
2022-05-16,342.545
2022-05-17,428.987
2022-05-18,439.20799999999997
2022-05-19,397.731
2022-05-20,223.37
2022-05-21,385.79699999999997
2022-05-22,543.824
2022-05-23,375.007
2022-05-24,443.23199999999997
2022-05-25,531.143
2022-05-26,493.436
2022-05-27,452.52
2022-05-28,542.028
2022-05-29,542.446
2022-05-30,461.703
2022-05-31,470.688
2022-06-01,493.015
2022-06-02,575.226
2022-06-03,376.743
2022-06-04,572.12
2022-06-05,503.33
2022-06-06,364.652
2022-06-07,436.897
2022-06-08,529.428
2022-06-09,474.952
2022-06-10,543.3580000000001
2022-06-11,436.565
2022-06-12,540.869
2022-06-13,544.958
2022-06-14,693.889
2022-06-15,729.001
2022-06-16,565.6030000000001
2022-06-17,416.924
2022-06-18,675.901
2022-06-19,481.249
2022-06-20,344.732
2022-06-21,440.16700000000003
2022-06-22,626.465
2022-06-23,418.143
2022-06-24,359.17
2022-06-25,661.297
2022-06-26,403.38
2022-06-27,461.46
2022-06-28,585.31
2022-06-29,588.682
2022-06-30,512.07
2022-07-01,520.901
2022-07-02,505.83
2022-07-03,474.458
2022-07-04,319.338
2022-07-05,352.365
2022-07-06,462.851
2022-07-07,515.178
2022-07-08,497.60699999999997
2022-07-09,539.381
2022-07-10,459.962
2022-07-11,455.361
2022-07-12,584.821
2022-07-13,486.132
2022-07-14,539.694
2022-07-15,471.516
2022-07-16,666.188
2022-07-17,593.497
2022-07-18,316.733
2022-07-19,379.317
2022-07-20,568.434
2022-07-21,514.073
2022-07-22,637.251
2022-07-23,620.022
2022-07-24,451.606
2022-07-25,629.554
2022-07-26,461.747
2022-07-27,502.929
2022-07-28,418.319
2022-07-29,389.422
2022-07-30,654.377
2022-07-31,504.582
2022-08-01,594.351
2022-08-02,549.749
2022-08-03,632.3629999999999
2022-08-04,421.425
2022-08-05,532.876
2022-08-06,622.127
2022-08-07,448.122
2022-08-08,434.58799999999997
2022-08-09,609.532
2022-08-10,699.5
2022-08-11,665.114
2022-08-12,655.364
2022-08-13,694.386
2022-08-14,629.76
2022-08-15,563.143
2022-08-16,518.498
2022-08-17,677.126
2022-08-18,569.319
2022-08-19,632.056
2022-08-20,647.875
2022-08-21,480.75
2022-08-22,483.519
2022-08-23,671.512
2022-08-24,503.387
2022-08-25,568.38
2022-08-26,671.412
2022-08-27,603.593
2022-08-28,529.463
2022-08-29,606.583
2022-08-30,481.476
2022-08-31,559.693
2022-09-01,518.305
2022-09-02,650.993
2022-09-03,613.069
2022-09-04,584.598
2022-09-05,451.135
2022-09-06,339.176
2022-09-07,575.575
2022-09-08,580.333
2022-09-09,494.90299999999996
2022-09-10,664.422
2022-09-11,537.623
2022-09-12,441.012
2022-09-13,626.632
2022-09-14,519.229
2022-09-15,590.898
2022-09-16,534.817
2022-09-17,704.122
2022-09-18,530.835
2022-09-19,440.797
2022-09-20,485.26800000000003
2022-09-21,429.222
2022-09-22,542.054
2022-09-23,596.452
2022-09-24,705.872
2022-09-25,549.792
2022-09-26,465.415
2022-09-27,603.025
2022-09-28,438.638
2022-09-29,432.0
2022-09-30,568.364
2022-10-01,472.361
2022-10-02,492.109
2022-10-03,618.529
2022-10-04,568.413
2022-10-05,637.623
2022-10-06,570.624
2022-10-07,682.47
2022-10-08,585.308
2022-10-09,563.189
2022-10-10,644.054
2022-10-11,550.485
2022-10-12,695.17
2022-10-13,626.512
2022-10-14,674.832
2022-10-15,722.516
2022-10-16,469.944
2022-10-17,584.796
2022-10-18,589.358
2022-10-19,500.221
2022-10-20,440.332
2022-10-21,545.372
2022-10-22,540.999
2022-10-23,392.671
2022-10-24,750.568
2022-10-25,615.229
2022-10-26,576.902
2022-10-27,686.693
2022-10-28,576.359
2022-10-29,562.619
2022-10-30,536.001
2022-10-31,572.933
2022-11-01,441.394
2022-11-02,393.496
2022-11-03,455.34299999999996
2022-11-04,594.575
2022-11-05,706.0
2022-11-06,458.644
2022-11-07,519.767
2022-11-08,584.143
2022-11-09,464.088
2022-11-10,483.24399999999997
2022-11-11,561.603
2022-11-12,570.185
2022-11-13,593.283
2022-11-14,546.347
2022-11-15,497.014
2022-11-16,702.564
2022-11-17,452.819
2022-11-18,371.419
2022-11-19,484.553
2022-11-20,474.278
2022-11-21,441.404
2022-11-22,453.514
2022-11-23,375.69
2022-11-24,359.502
2022-11-25,309.687
2022-11-26,556.76
2022-11-27,517.187
2022-11-28,497.329
2022-11-29,386.44
2022-11-30,639.369
2022-12-01,695.6419999999999
2022-12-02,520.693
2022-12-03,721.569
2022-12-04,397.48
2022-12-05,414.364
2022-12-06,606.401
2022-12-07,573.463
2022-12-08,548.4350000000001
2022-12-09,599.756
2022-12-10,483.65500000000003
2022-12-11,531.6560000000001
2022-12-12,387.628
2022-12-13,546.376
2022-12-14,690.582
2022-12-15,669.19
2022-12-16,453.543
2022-12-17,539.308
2022-12-18,432.69100000000003
2022-12-19,289.34
2022-12-20,570.8380000000001
2022-12-21,592.057
2022-12-22,375.71500000000003
2022-12-23,353.789
2022-12-24,321.285
2022-12-25,200.86599999999999
2022-12-26,344.918
2022-12-27,365.01800000000003
2022-12-28,339.83299999999997
2022-12-29,399.673
2022-12-30,557.438
2022-12-31,328.483
2023-01-01,398.459
2023-01-02,340.527
2023-01-03,564.097
2023-01-04,597.998
2023-01-05,742.898
2023-01-06,1218.733
2023-01-07,1324.622
2023-01-08,1366.556
2023-01-09,1313.454
2023-01-10,1099.716
2023-01-11,1494.1970000000001
2023-01-12,570.232
2023-01-13,569.9110000000001
2023-01-14,516.948
2023-01-15,516.38
2023-01-16,439.363
2023-01-17,711.727
2023-01-18,148.69899999999998
2023-01-19,501.36
2023-01-20,606.797
2023-01-21,393.18
2023-01-22,299.11
2023-01-23,630.014
2023-01-24,435.433
2023-01-25,704.226
2023-01-26,376.435
2023-01-27,680.882
2023-01-28,417.543
2023-01-29,298.02
2023-01-30,355.312
2023-01-31,530.197
2023-02-01,638.994
2023-02-02,656.099
2023-02-03,541.797
2023-02-04,468.666
2023-02-05,513.321
2023-02-06,1244.011
2023-02-07,1422.486
2023-02-08,1547.561
2023-02-09,1636.307
2023-02-10,1072.456
2023-02-11,1447.998
2023-02-12,397.242
2023-02-13,559.736
2023-02-14,429.178
2023-02-15,516.11
2023-02-16,661.0840000000001
2023-02-17,866.39
2023-02-18,483.069
2023-02-19,450.736
2023-02-20,482.77299999999997
2023-02-21,623.349
2023-02-22,374.406
2023-02-23,722.1659999999999
2023-02-24,766.223
2023-02-25,602.323
2023-02-26,469.329
2023-02-27,594.015
2023-02-28,686.596
2023-03-01,657.587
2023-03-02,578.185
2023-03-03,599.134
2023-03-04,819.658
2023-03-05,408.37600000000003
2023-03-06,1101.071
2023-03-07,1186.865
2023-03-08,1875.18
2023-03-09,1421.23
2023-03-10,1299.52
2023-03-11,1274.528
2023-03-12,568.24
2023-03-13,601.608
2023-03-14,562.563
2023-03-15,787.46
2023-03-16,595.05
2023-03-17,694.533
2023-03-18,628.888
2023-03-19,471.172
2023-03-20,708.884
2023-03-21,544.8820000000001
2023-03-22,618.128
2023-03-23,681.578
2023-03-24,558.021
2023-03-25,390.269
2023-03-26,425.884
2023-03-27,241.572
2023-03-28,467.394
2023-03-29,581.186
2023-03-30,348.621
2023-03-31,464.25
2023-04-01,582.655
2023-04-02,445.594
2023-04-03,538.244
2023-04-04,695.619
2023-04-05,899.835
2023-04-06,953.168
2023-04-07,1150.436
2023-04-08,1401.795
2023-04-09,1099.062
2023-04-10,1449.734
2023-04-11,1478.765
2023-04-12,708.293
2023-04-13,714.113
2023-04-14,555.523
2023-04-15,699.362
2023-04-16,645.995
2023-04-17,664.283
2023-04-18,664.581
2023-04-19,552.06
2023-04-20,568.131
2023-04-21,626.851
2023-04-22,463.022
2023-04-23,751.114
2023-04-24,779.172
2023-04-25,540.779
2023-04-26,733.025
2023-04-27,597.351
2023-04-28,909.993
2023-04-29,635.22
2023-04-30,498.307
2023-05-01,593.804
2023-05-02,758.193
2023-05-03,795.5070000000001
2023-05-04,623.05
2023-05-05,718.467
2023-05-06,720.149
2023-05-07,648.717
2023-05-08,752.877
2023-05-09,742.923
2023-05-10,1370.174
2023-05-11,1339.601
2023-05-12,600.713
2023-05-13,537.595
2023-05-14,593.354
2023-05-15,642.394
2023-05-16,742.835
2023-05-17,688.224
2023-05-18,876.668
2023-05-19,616.7429999999999
2023-05-20,466.266
2023-05-21,645.265
2023-05-22,532.3
2023-05-23,672.098
2023-05-24,553.251
2023-05-25,608.449
2023-05-26,784.271
2023-05-27,580.921
2023-05-28,694.652
2023-05-29,461.497
2023-05-30,643.318
2023-05-31,736.693
2023-06-01,667.9145
2023-06-02,599.136
2023-06-03,563.61
2023-06-04,337.451
2023-06-05,1355.012
2023-06-06,668.136
2023-06-07,1345.364
2023-06-08,1378.046
2023-06-09,1620.612
2023-06-10,1511.644
2023-06-11,1199.516
2023-06-12,417.231
2023-06-13,682.124
2023-06-14,787.966
2023-06-15,749.367
2023-06-16,558.392
2023-06-17,797.829
2023-06-18,575.537
2023-06-19,550.455
2023-06-20,706.904
2023-06-21,906.971
2023-06-22,742.873
2023-06-23,642.552
2023-06-24,622.981
2023-06-25,626.836
2023-06-26,681.356
2023-06-27,895.032
2023-06-28,730.864
2023-06-29,729.454
2023-06-30,603.642
2023-07-01,794.975
2023-07-02,705.966
2023-07-03,529.54
2023-07-04,354.511
2023-07-05,1147.644
2023-07-06,1345.364
2023-07-07,749.416
2023-07-08,1199.592
2023-07-09,1441.532
2023-07-10,1492.659
2023-07-11,1549.43
2023-07-12,855.394
2023-07-13,983.735
2023-07-14,816.606
2023-07-15,604.562
2023-07-16,907.433
2023-07-17,672.791
2023-07-18,852.506
2023-07-19,765.246
2023-07-20,700.444
2023-07-21,588.153
2023-07-22,646.679
2023-07-23,750.922
2023-07-24,891.1560000000001
2023-07-25,789.215
2023-07-26,959.003
2023-07-27,654.681
2023-07-28,763.1850000000001
2023-07-29,808.881
2023-07-30,754.65
2023-07-31,646.197
